review_id,current_plan_start,days_subscribed,date_reviewed,pay_freq,level,rating,first_level
13744,2022-01-19,472,2023-05-06,Yearly,Premium,5,Premium
43414,2022-04-06,224,2022-11-16,Yearly,Standard,3,Premium
39294,2022-03-14,5,2022-03-19,Yearly,Premium,5,Premium
14293,2022-07-29,541,2024-01-21,,Free,5,Free
88608,2022-04-18,184,2022-10-19,Yearly,Standard,3,Free
73010,2022-08-11,378,2023-08-24,Monthly,Premium,1,Premium
98990,2022-08-26,103,2022-12-07,Yearly,Standard,4,Free
13670,2022-03-04,486,2023-07-03,Yearly,Premium,5,Premium
33932,2022-12-04,10,2022-12-14,,Free,5,Free
24866,2022-12-23,106,2023-04-08,,Free,5,Free
10755,2022-06-07,0,2022-06-07,,Free,1,Free
55531,2022-07-24,182,2023-01-22,,Free,5,Free
18238,2022-09-09,29,2022-10-08,,Free,5,Free
19967,2022-01-14,88,2022-04-12,Yearly,Standard,4,Standard
59871,2022-03-10,29,2022-04-08,,Free,4,Free
15841,2022-04-29,17,2022-05-16,,Free,2,Free
70696,2022-06-03,517,2023-11-02,Yearly,Standard,3,Standard
36838,2022-10-17,789,2024-12-14,Yearly,Standard,4,Free
12353,2022-04-10,606,2023-12-07,Yearly,Standard,4,Free
30586,2022-07-21,375,2023-07-31,Monthly,Premium,5,Free
62195,2022-12-24,13,2023-01-06,,Free,5,Free
27965,2022-11-08,505,2024-03-27,,Free,3,Free
64251,2022-08-17,193,2023-02-26,,Free,1,Free
71916,2022-03-08,23,2022-03-31,,Free,2,Free
81326,2022-05-21,314,2023-03-31,Yearly,Premium,3,Free
90699,2022-10-01,570,2024-04-23,,Free,5,Free
22768,2022-05-21,225,2023-01-01,Monthly,Standard,2,Standard
52904,2022-04-04,151,2022-09-02,,Free,5,Free
66960,2022-01-13,185,2022-07-17,,Free,1,Free
81297,2022-06-17,516,2023-11-15,Yearly,Standard,3,Standard
35395,2022-05-27,635,2024-02-21,Yearly,Standard,3,Standard
28735,2022-11-28,165,2023-05-12,,Free,4,Free
34644,2022-01-28,310,2022-12-04,,Free,2,Free
15956,2022-03-06,581,2023-10-08,,Free,4,Free
83703,2022-06-29,588,2024-02-07,Monthly,Standard,5,Free
43957,2022-01-05,584,2023-08-12,,Free,1,Free
57704,2022-10-26,6,2022-11-01,,Free,3,Free
79152,2022-11-28,741,2024-12-08,,Free,4,Free
76642,2022-02-21,34,2022-03-27,Yearly,Standard,3,Standard
94243,2022-08-05,413,2023-09-22,,Free,5,Free
75431,2022-04-29,257,2023-01-11,,Free,5,Free
96489,2022-04-26,26,2022-05-22,,Free,4,Free
11876,2022-10-09,14,2022-10-23,,Free,5,Standard
87804,2022-09-07,11,2022-09-18,,Free,1,Free
59431,2022-02-03,38,2022-03-13,,Free,5,Free
49299,2022-06-16,184,2022-12-17,,Free,5,Free
56552,2022-01-29,70,2022-04-09,,Free,2,Free
17606,2022-03-12,1,2022-03-13,,Free,5,Free
82243,2022-11-27,2,2022-11-29,Monthly,Standard,3,Free
98591,2022-05-24,62,2022-07-25,,Free,5,Standard
80384,2022-07-09,13,2022-07-22,,Free,1,Free
98508,2022-10-17,369,2023-10-21,,Free,5,Premium
61550,2022-03-28,203,2022-10-17,,Free,5,Free
20563,2022-12-11,319,2023-10-26,Monthly,Standard,3,Free
10595,2022-05-05,63,2022-07-07,Monthly,Premium,4,Free
69299,2022-10-29,165,2023-04-12,,Free,2,Free
44425,2022-12-09,286,2023-09-21,Yearly,Premium,5,Free
77140,2022-12-27,192,2023-07-07,Monthly,Premium,5,Free
91773,2022-08-21,212,2023-03-21,Yearly,Premium,3,Premium
55998,2022-03-28,1,2022-03-29,Monthly,Premium,4,Premium
72641,2022-03-22,663,2024-01-14,Monthly,Standard,4,Standard
82458,2022-05-02,494,2023-09-08,Yearly,Standard,1,Free
13292,2022-10-30,328,2023-09-23,,Free,4,Free
26441,2022-04-01,96,2022-07-06,,Free,3,Standard
88773,2022-01-01,233,2022-08-22,Yearly,Standard,5,Free
81849,2022-11-13,0,2022-11-13,Yearly,Premium,3,Standard
64276,2022-11-25,36,2022-12-31,,Free,1,Free
22305,2022-09-27,568,2024-04-17,,Free,4,Standard
93285,2022-04-21,236,2022-12-13,Yearly,Premium,3,Standard
61302,2022-04-21,65,2022-06-25,,Free,1,Free
11018,2022-12-17,4,2022-12-21,,Free,5,Free
32553,2022-05-26,360,2023-05-21,,Free,2,Free
86826,2022-11-30,6,2022-12-06,,Free,1,Free
84029,2022-11-07,44,2022-12-21,,Free,3,Free
31261,2022-04-30,734,2024-05-03,Yearly,Standard,3,Standard
76407,2022-03-26,50,2022-05-15,,Free,5,Free
31898,2022-07-08,54,2022-08-31,,Free,4,Standard
12511,2022-05-05,236,2022-12-27,Yearly,Standard,3,Standard
15926,2022-02-28,528,2023-08-10,,Free,2,Free
33070,2022-06-05,0,2022-06-05,Yearly,Premium,3,Free
94149,2022-03-04,6,2022-03-10,Yearly,Standard,2,Free
43767,2022-07-01,553,2024-01-05,,Free,5,Standard
95935,2022-09-26,445,2023-12-15,Yearly,Standard,2,Free
91107,2022-01-13,12,2022-01-25,Yearly,Premium,5,Premium
24884,2022-12-08,252,2023-08-17,,Free,5,Free
45100,2022-04-24,87,2022-07-20,,Free,2,Free
84667,2022-08-23,17,2022-09-09,,Free,1,Free
33695,2022-06-03,44,2022-07-17,,Free,3,Standard
81938,2022-07-27,38,2022-09-03,,Free,5,Free
66781,2022-06-07,642,2024-03-10,Yearly,Standard,2,Standard
12147,2022-07-18,13,2022-07-31,,Free,3,Free
72148,2022-04-18,690,2024-03-08,Yearly,Premium,3,Free
28231,2022-06-04,185,2022-12-06,,Free,4,Free
25614,2022-11-09,104,2023-02-21,Yearly,Standard,5,Free
18032,2022-09-22,192,2023-04-02,Yearly,Premium,5,Free
62290,2022-06-14,51,2022-08-04,,Free,4,Free
12218,2022-02-04,631,2023-10-28,,Free,3,Free
43782,2022-02-20,231,2022-10-09,Yearly,Standard,1,Standard
44843,2022-11-14,730,2024-11-13,,Free,4,Premium
26436,2022-02-14,239,2022-10-11,Yearly,Standard,2,Standard
84392,2022-07-28,285,2023-05-09,Yearly,Standard,4,Standard
59900,2022-02-01,3,2022-02-04,,Free,4,Free
20836,2022-10-26,47,2022-12-12,,Free,3,Free
26512,2022-09-18,583,2024-04-23,,Free,5,Free
67999,2022-03-31,13,2022-04-13,,Free,4,Free
30143,2022-11-30,21,2022-12-21,Yearly,Standard,5,Standard
10144,2022-01-03,465,2023-04-13,,Free,5,Free
25512,2022-12-07,46,2023-01-22,Yearly,Standard,2,Free
46141,2022-04-13,635,2024-01-08,Yearly,Premium,2,Standard
71005,2022-12-18,683,2024-10-31,Monthly,Premium,5,Free
41746,2022-05-23,525,2023-10-30,Yearly,Premium,5,Standard
18067,2022-08-04,45,2022-09-18,,Free,2,Premium
38442,2022-04-26,168,2022-10-11,Yearly,Premium,3,Premium
48861,2022-11-29,53,2023-01-21,,Free,3,Free
32161,2022-03-11,32,2022-04-12,Yearly,Standard,1,Standard
84274,2022-08-22,26,2022-09-17,Monthly,Standard,3,Standard
53875,2022-10-17,101,2023-01-26,Yearly,Premium,3,Standard
64473,2022-07-15,114,2022-11-06,Yearly,Standard,3,Free
52172,2022-08-03,787,2024-09-28,Monthly,Premium,5,Free
86085,2022-07-21,80,2022-10-09,Monthly,Standard,1,Free
16872,2022-08-12,662,2024-06-04,Yearly,Premium,5,Free
89434,2022-03-29,696,2024-02-23,,Free,4,Free
31165,2022-09-24,74,2022-12-07,Yearly,Standard,2,Free
43419,2022-09-08,646,2024-06-15,,Free,4,Free
34455,2022-09-11,658,2024-06-30,,Free,4,Standard
18032,2022-09-27,35,2022-11-01,,Free,1,Free
24930,2022-01-09,648,2023-10-19,,Free,4,Free
47753,2022-11-15,61,2023-01-15,,Free,3,Free
20700,2022-10-19,713,2024-10-01,,Free,4,Free
94858,2022-02-15,490,2023-06-20,Yearly,Standard,3,Standard
15256,2022-04-30,101,2022-08-09,,Free,5,Standard
16103,2022-10-06,441,2023-12-21,Yearly,Premium,4,Premium
18556,2022-06-10,87,2022-09-05,,Free,5,Free
82854,2022-06-10,403,2023-07-18,,Free,4,Standard
86718,2022-11-21,782,2025-01-11,,Free,4,Free
14431,2022-11-26,226,2023-07-10,Yearly,Premium,4,Premium
55240,2022-06-28,321,2023-05-15,Yearly,Standard,1,Free
38663,2022-12-24,92,2023-03-26,Yearly,Standard,2,Free
43850,2022-01-11,553,2023-07-18,,Free,4,Free
94589,2022-07-20,648,2024-04-28,Yearly,Standard,4,Standard
93791,2022-05-14,13,2022-05-27,,Free,5,Standard
23255,2022-06-20,719,2024-06-08,Yearly,Premium,2,Free
68699,2022-08-25,264,2023-05-16,Yearly,Standard,3,Free
66818,2022-05-03,155,2022-10-05,Monthly,Premium,4,Free
63462,2022-02-28,61,2022-04-30,,Free,4,Free
19722,2022-01-02,155,2022-06-06,Monthly,Standard,4,Standard
84184,2022-10-12,76,2022-12-27,Yearly,Standard,5,Free
97187,2022-07-14,0,2022-07-14,,Free,4,Free
68178,2022-02-27,150,2022-07-27,,Free,2,Free
93563,2022-04-06,108,2022-07-23,,Free,3,Free
85592,2022-03-22,593,2023-11-05,Yearly,Standard,5,Standard
88323,2022-02-25,10,2022-03-07,,Free,1,Free
53656,2022-02-07,85,2022-05-03,Yearly,Premium,3,Premium
21539,2022-05-12,128,2022-09-17,,Free,5,Free
30009,2022-07-21,210,2023-02-16,,Free,4,Free
64758,2022-04-07,46,2022-05-23,,Free,2,Premium
99620,2022-09-24,162,2023-03-05,Monthly,Standard,2,Standard
84917,2022-02-21,41,2022-04-03,Yearly,Standard,3,Standard
75321,2022-11-25,159,2023-05-03,,Free,4,Free
72091,2022-05-08,44,2022-06-21,Yearly,Standard,3,Standard
93256,2022-11-15,428,2024-01-17,,Free,1,Free
33709,2022-07-05,40,2022-08-14,,Free,4,Free
24613,2022-05-30,88,2022-08-26,,Free,4,Free
22540,2022-10-02,0,2022-10-02,,Free,2,Free
53691,2022-10-09,761,2024-11-08,,Free,1,Free
32769,2022-11-29,626,2024-08-16,,Free,5,Free
93839,2022-07-08,568,2024-01-27,Yearly,Premium,3,Premium
55011,2022-11-29,236,2023-07-23,Monthly,Premium,1,Free
33955,2022-04-08,719,2024-03-27,,Free,5,Free
55520,2022-10-03,24,2022-10-27,Yearly,Standard,4,Free
55896,2022-10-14,497,2024-02-23,Monthly,Premium,3,Premium
74820,2022-05-11,246,2023-01-12,,Free,5,Free
50733,2022-03-26,326,2023-02-15,,Free,5,Free
67918,2022-05-01,133,2022-09-11,Yearly,Premium,5,Free
24462,2022-01-26,610,2023-09-28,,Free,5,Standard
79201,2022-10-02,437,2023-12-13,,Free,5,Free
40769,2022-10-05,353,2023-09-23,,Free,3,Free
95021,2022-10-10,128,2023-02-15,Yearly,Standard,3,Standard
28729,2022-10-31,676,2024-09-06,,Free,4,Free
31247,2022-12-28,40,2023-02-06,,Free,4,Free
84216,2022-04-19,453,2023-07-16,Yearly,Standard,3,Free
54791,2022-09-17,665,2024-07-13,,Free,4,Free
27849,2022-03-01,167,2022-08-15,,Free,1,Free
47166,2022-12-04,752,2024-12-25,,Free,2,Free
79429,2022-09-26,90,2022-12-25,,Free,4,Premium
84119,2022-08-22,113,2022-12-13,Yearly,Standard,3,Standard
25837,2022-12-20,432,2024-02-25,,Free,5,Premium
20053,2022-03-01,590,2023-10-12,,Free,5,Free
52466,2022-08-10,308,2023-06-14,,Free,4,Standard
27057,2022-03-31,16,2022-04-16,,Free,3,Free
82280,2022-01-28,9,2022-02-06,Yearly,Standard,3,Free
83667,2022-12-15,6,2022-12-21,Yearly,Standard,2,Free
52524,2022-06-23,459,2023-09-25,,Free,5,Premium
81060,2022-01-30,368,2023-02-02,,Free,5,Free
68373,2022-10-08,2,2022-10-10,,Free,4,Free
48335,2022-02-05,53,2022-03-30,,Free,4,Free
93068,2022-10-06,50,2022-11-25,Yearly,Premium,3,Premium
16543,2022-03-06,312,2023-01-12,,Free,4,Free
50269,2022-01-30,2,2022-02-01,,Free,5,Free
95233,2022-02-10,64,2022-04-15,Yearly,Premium,3,Premium
92326,2022-06-22,281,2023-03-30,,Free,4,Free
74070,2022-06-12,119,2022-10-09,,Free,5,Free
54356,2022-01-04,11,2022-01-15,Yearly,Standard,3,Standard
42771,2022-01-05,638,2023-10-05,,Free,3,Free
92650,2022-08-17,396,2023-09-17,Yearly,Standard,3,Free
33013,2022-12-09,17,2022-12-26,Yearly,Premium,1,Premium
84587,2022-08-25,377,2023-09-06,,Free,2,Free
72712,2022-02-17,473,2023-06-05,,Free,4,Free
58684,2022-11-11,2,2022-11-13,,Free,4,Free
44456,2022-04-02,25,2022-04-27,,Free,2,Free
79159,2022-01-16,126,2022-05-22,,Free,2,Free
67446,2022-07-04,155,2022-12-06,Yearly,Premium,2,Free
14979,2022-06-08,620,2024-02-18,Yearly,Premium,4,Free
77157,2022-06-24,0,2022-06-24,,Free,2,Free
75053,2022-10-20,593,2024-06-04,Monthly,Standard,1,Standard
71195,2022-02-07,181,2022-08-07,Yearly,Standard,3,Standard
11483,2022-03-12,206,2022-10-04,,Free,4,Standard
91964,2022-07-22,83,2022-10-13,,Free,4,Standard
15879,2022-06-02,0,2022-06-02,Yearly,Standard,3,Standard
45681,2022-11-10,685,2024-09-25,Monthly,Premium,3,Free
20624,2022-10-24,115,2023-02-16,Yearly,Standard,2,Free
49325,2022-01-02,0,2022-01-02,Yearly,Standard,3,Premium
34775,2022-02-08,718,2024-01-27,,Free,5,Free
99676,2022-01-29,327,2022-12-22,,Free,3,Free
64377,2022-01-18,506,2023-06-08,Monthly,Standard,1,Standard
25217,2022-12-07,0,2022-12-07,Yearly,Standard,2,Free
56540,2022-05-07,309,2023-03-12,,Free,5,Free
20810,2022-06-14,477,2023-10-04,Yearly,Premium,2,Free
63054,2022-04-22,415,2023-06-11,Monthly,Premium,5,Premium
47098,2022-05-03,147,2022-09-27,Yearly,Premium,5,Premium
89133,2022-03-31,160,2022-09-07,,Free,5,Free
76481,2022-10-22,484,2024-02-18,,Free,5,Standard
93471,2022-09-21,119,2023-01-18,Monthly,Standard,3,Standard
55689,2022-11-08,94,2023-02-10,,Free,2,Free
50587,2022-05-31,561,2023-12-13,,Free,4,Free
10151,2022-01-10,36,2022-02-15,,Free,1,Free
73760,2022-09-22,0,2022-09-22,,Free,4,Free
48869,2022-02-21,257,2022-11-05,,Free,4,Free
88084,2022-10-09,1,2022-10-10,Monthly,Standard,2,Free
38977,2022-01-19,595,2023-09-06,Yearly,Premium,5,Premium
52517,2022-07-03,227,2023-02-15,,Free,3,Free
73740,2022-10-12,32,2022-11-13,Yearly,Premium,5,Premium
91377,2022-07-06,22,2022-07-28,,Free,5,Free
65915,2022-03-01,35,2022-04-05,Monthly,Premium,1,Premium
51487,2022-03-24,14,2022-04-07,,Free,4,Free
10968,2022-12-18,40,2023-01-27,Yearly,Premium,5,Free
39942,2022-04-29,33,2022-06-01,,Free,5,Free
50455,2022-06-08,431,2023-08-13,Yearly,Standard,3,Free
14010,2022-05-01,733,2024-05-03,,Free,3,Standard
59824,2022-01-31,166,2022-07-16,,Free,4,Free
35246,2022-04-11,0,2022-04-11,Monthly,Premium,5,Free
27289,2022-02-11,187,2022-08-17,,Free,5,Free
79179,2022-08-08,2,2022-08-10,,Free,4,Free
79679,2022-01-25,7,2022-02-01,Yearly,Premium,5,Premium
34732,2022-11-28,541,2024-05-22,Yearly,Standard,3,Free
15316,2022-09-28,180,2023-03-27,,Free,5,Premium
60816,2022-07-10,12,2022-07-22,,Free,4,Free
51806,2022-05-23,119,2022-09-19,Yearly,Standard,3,Free
55095,2022-12-02,441,2024-02-16,Yearly,Standard,2,Free
65860,2022-12-22,694,2024-11-15,,Free,5,Free
39226,2022-02-22,122,2022-06-24,Yearly,Premium,3,Free
67372,2022-03-28,0,2022-03-28,,Free,4,Free
59509,2022-10-20,153,2023-03-22,Yearly,Standard,4,Free
86057,2022-10-03,177,2023-03-29,,Free,5,Standard
44984,2022-05-23,456,2023-08-22,,Free,4,Free
77453,2022-06-07,762,2024-07-08,,Free,3,Standard
31350,2022-03-01,82,2022-05-22,,Free,2,Free
82003,2022-11-16,283,2023-08-26,,Free,1,Premium
92379,2022-10-24,51,2022-12-14,,Free,1,Free
75348,2022-07-06,1,2022-07-07,Yearly,Standard,2,Free
14988,2022-07-26,196,2023-02-07,Yearly,Standard,3,Premium
51212,2022-12-28,9,2023-01-06,Monthly,Premium,4,Free
60169,2022-08-23,779,2024-10-10,,Free,4,Free
56302,2022-03-27,25,2022-04-21,,Free,4,Free
84028,2022-12-03,23,2022-12-26,,Free,5,Standard
19495,2022-04-22,624,2024-01-06,,Free,4,Free
99138,2022-12-16,588,2024-07-26,,Free,4,Free
34282,2022-04-29,228,2022-12-13,,Free,1,Free
65382,2022-09-08,506,2024-01-27,,Free,5,Free
23174,2022-07-22,32,2022-08-23,Yearly,Standard,1,Free
21047,2022-07-15,1,2022-07-16,,Free,1,Free
50100,2022-07-24,459,2023-10-26,Yearly,Standard,4,Standard
29984,2022-05-27,135,2022-10-09,Yearly,Premium,4,Standard
27012,2022-11-17,207,2023-06-12,,Free,2,Free
52743,2022-09-02,487,2024-01-02,,Free,4,Premium
60317,2022-04-11,388,2023-05-04,Monthly,Standard,3,Free
99583,2022-04-14,1,2022-04-15,Yearly,Standard,3,Standard
95500,2022-03-13,280,2022-12-18,,Free,5,Free
14022,2022-03-21,426,2023-05-21,,Free,4,Free
24420,2022-08-16,636,2024-05-13,,Free,5,Standard
87661,2022-02-15,455,2023-05-16,,Free,5,Free
74590,2022-12-31,60,2023-03-01,,Free,2,Free
40916,2022-01-27,380,2023-02-11,,Free,5,Free
50317,2022-12-11,95,2023-03-16,Monthly,Standard,4,Free
22997,2022-12-04,49,2023-01-22,,Free,4,Free
55798,2022-08-26,119,2022-12-23,,Free,4,Free
12333,2022-12-24,145,2023-05-18,,Free,3,Free
96596,2022-07-25,75,2022-10-08,,Free,5,Free
12865,2022-07-13,28,2022-08-10,,Free,3,Free
24812,2022-11-09,530,2024-04-22,,Free,4,Free
29481,2022-09-29,342,2023-09-06,,Free,4,Free
10061,2022-10-22,371,2023-10-28,,Free,4,Free
66883,2022-06-17,166,2022-11-30,Yearly,Standard,2,Free
73387,2022-07-30,649,2024-05-09,,Free,5,Free
55751,2022-12-15,418,2024-02-06,,Free,2,Free
37602,2022-07-06,659,2024-04-25,Yearly,Standard,1,Premium
39118,2022-03-30,752,2024-04-20,,Free,2,Free
20943,2022-10-15,2,2022-10-17,Yearly,Premium,2,Free
70596,2022-02-16,79,2022-05-06,,Free,5,Free
99769,2022-10-19,15,2022-11-03,,Free,4,Free
25372,2022-10-24,284,2023-08-04,,Free,5,Free
27605,2022-10-19,415,2023-12-08,Yearly,Premium,3,Free
80960,2022-07-21,87,2022-10-16,Yearly,Standard,4,Free
12246,2022-08-29,115,2022-12-22,,Free,4,Free
31301,2022-08-26,600,2024-04-17,,Free,5,Free
89688,2022-10-08,1,2022-10-09,Yearly,Premium,2,Premium
97770,2022-05-03,194,2022-11-13,,Free,4,Standard
38883,2022-02-20,656,2023-12-08,Monthly,Standard,3,Standard
79357,2022-11-23,87,2023-02-18,Yearly,Standard,2,Premium
12256,2022-11-16,610,2024-07-18,,Free,4,Free
79755,2022-12-05,69,2023-02-12,,Free,5,Free
12599,2022-11-12,128,2023-03-20,,Free,5,Free
39164,2022-07-10,499,2023-11-21,,Free,4,Free
48170,2022-08-30,85,2022-11-23,Yearly,Standard,2,Free
64638,2022-12-10,159,2023-05-18,,Free,3,Free
60918,2022-07-21,429,2023-09-23,,Free,5,Free
51781,2022-05-28,246,2023-01-29,,Free,3,Free
38412,2022-11-07,78,2023-01-24,Monthly,Standard,2,Free
74678,2022-12-27,46,2023-02-11,Yearly,Premium,4,Free
56916,2022-07-17,520,2023-12-19,,Free,1,Premium
28381,2022-10-16,14,2022-10-30,Yearly,Standard,3,Free
64776,2022-02-08,11,2022-02-19,Yearly,Standard,4,Standard
26345,2022-08-22,478,2023-12-13,,Free,5,Standard
66950,2022-07-21,10,2022-07-31,,Free,4,Free
64351,2022-09-24,13,2022-10-07,,Free,4,Standard
84323,2022-05-05,286,2023-02-15,,Free,1,Free
83571,2022-01-23,0,2022-01-23,Yearly,Standard,4,Free
81473,2022-03-31,219,2022-11-05,,Free,1,Free
47899,2022-04-11,84,2022-07-04,,Free,5,Free
80401,2022-07-23,1,2022-07-24,Yearly,Premium,5,Standard
45882,2022-03-30,495,2023-08-07,,Free,4,Free
18968,2022-08-28,3,2022-08-31,,Free,5,Free
99626,2022-01-01,13,2022-01-14,Yearly,Standard,4,Standard
33312,2022-10-05,200,2023-04-23,Monthly,Premium,4,Standard
18241,2022-02-25,82,2022-05-18,,Free,1,Free
73327,2022-05-11,680,2024-03-21,,Free,4,Free
70073,2022-06-14,324,2023-05-04,Yearly,Premium,4,Free
63788,2022-08-29,613,2024-05-03,,Free,5,Premium
79489,2022-05-13,11,2022-05-24,,Free,2,Free
60133,2022-02-08,238,2022-10-04,,Free,4,Free
84371,2022-03-03,684,2024-01-16,,Free,4,Free
15084,2022-11-20,12,2022-12-02,,Free,4,Standard
20453,2022-10-14,394,2023-11-12,,Free,4,Free
46315,2022-07-23,4,2022-07-27,,Free,4,Free
15402,2022-06-26,137,2022-11-10,Yearly,Standard,2,Standard
37737,2022-12-11,4,2022-12-15,Yearly,Premium,5,Free
22650,2022-04-22,41,2022-06-02,,Free,1,Free
55648,2022-10-25,495,2024-03-03,,Free,5,Free
13900,2022-03-04,71,2022-05-14,Yearly,Premium,4,Premium
79843,2022-02-14,452,2023-05-12,Monthly,Standard,3,Standard
13294,2022-09-02,76,2022-11-17,,Free,5,Free
88905,2022-07-13,409,2023-08-26,,Free,5,Free
89824,2022-12-26,629,2024-09-15,,Free,1,Free
72672,2022-01-18,337,2022-12-21,,Free,5,Free
55775,2022-08-02,134,2022-12-14,,Free,4,Free
40107,2022-10-23,339,2023-09-27,,Free,4,Premium
81717,2022-12-24,21,2023-01-14,,Free,5,Standard
62241,2022-03-13,513,2023-08-08,,Free,5,Free
99921,2022-10-27,2,2022-10-29,Yearly,Standard,2,Standard
28863,2022-04-19,23,2022-05-12,,Free,5,Premium
53405,2022-08-13,538,2024-02-02,Monthly,Standard,5,Free
60008,2022-07-01,71,2022-09-10,Yearly,Standard,5,Premium
24463,2022-12-06,38,2023-01-13,,Free,2,Free
99773,2022-11-30,574,2024-06-26,,Free,4,Free
41577,2022-06-15,639,2024-03-15,,Free,1,Free
97776,2022-08-11,53,2022-10-03,,Free,1,Free
66375,2022-03-25,12,2022-04-06,,Free,4,Free
16639,2022-11-29,52,2023-01-20,,Free,5,Free
85957,2022-05-01,57,2022-06-27,,Free,5,Free
96139,2022-05-26,414,2023-07-14,,Free,1,Free
91403,2022-07-26,508,2023-12-16,Yearly,Standard,3,Free
85491,2022-08-09,94,2022-11-11,,Free,4,Standard
73811,2022-09-10,114,2023-01-02,Yearly,Standard,2,Standard
92280,2022-01-12,151,2022-06-12,,Free,5,Free
44566,2022-02-09,0,2022-02-09,Yearly,Standard,3,Standard
54625,2022-03-06,7,2022-03-13,,Free,4,Free
60755,2022-06-27,18,2022-07-15,,Free,3,Standard
90535,2022-07-04,712,2024-06-15,Monthly,Premium,3,Standard
81713,2022-05-20,445,2023-08-08,,Free,4,Free
23960,2022-01-25,636,2023-10-23,,Free,5,Free
51089,2022-03-22,15,2022-04-06,,Free,4,Free
27417,2022-11-23,19,2022-12-12,,Free,4,Free
85726,2022-03-21,68,2022-05-28,,Free,4,Free
26057,2022-01-17,139,2022-06-05,Yearly,Standard,2,Standard
53456,2022-07-13,1,2022-07-14,,Free,4,Premium
36532,2022-08-07,453,2023-11-03,,Free,4,Free
76464,2022-12-03,105,2023-03-18,Yearly,Standard,3,Premium
38330,2022-07-12,359,2023-07-06,Yearly,Premium,5,Premium
26964,2022-12-02,7,2022-12-09,,Free,5,Free
99018,2022-12-30,20,2023-01-19,,Free,3,Free
29703,2022-06-07,225,2023-01-18,,Free,2,Free
90153,2022-11-30,160,2023-05-09,Yearly,Premium,5,Free
76834,2022-12-31,30,2023-01-30,Yearly,Standard,5,Standard
25155,2022-08-06,312,2023-06-14,,Free,5,Standard
71619,2022-09-08,12,2022-09-20,,Free,3,Standard
35076,2022-10-10,19,2022-10-29,,Free,4,Free
78760,2022-04-20,556,2023-10-28,,Free,4,Free
74798,2022-08-15,328,2023-07-09,,Free,3,Free
31548,2022-12-01,5,2022-12-06,,Free,5,Free
79418,2022-01-02,126,2022-05-08,,Free,4,Free
95542,2022-04-02,101,2022-07-12,Yearly,Premium,2,Premium
99582,2022-12-19,4,2022-12-23,Yearly,Standard,3,Free
82248,2022-04-29,103,2022-08-10,,Free,4,Free
11495,2022-04-02,180,2022-09-29,,Free,2,Free
97902,2022-11-10,231,2023-06-29,Yearly,Standard,4,Free
99062,2022-05-09,2,2022-05-11,,Free,3,Premium
33244,2022-04-09,614,2023-12-14,Yearly,Premium,5,Free
36294,2022-04-19,77,2022-07-05,,Free,4,Free
87276,2022-07-27,200,2023-02-12,Yearly,Standard,3,Free
14622,2022-01-21,467,2023-05-03,Yearly,Premium,3,Premium
72601,2022-02-06,351,2023-01-23,Yearly,Standard,3,Standard
51556,2022-09-10,523,2024-02-15,Monthly,Standard,3,Free
17950,2022-04-22,587,2023-11-30,Monthly,Standard,4,Standard
10333,2022-11-03,53,2022-12-26,,Free,4,Free
85643,2022-05-25,35,2022-06-29,Yearly,Standard,2,Standard
42655,2022-07-18,493,2023-11-23,Yearly,Standard,3,Standard
36107,2022-07-19,7,2022-07-26,,Free,5,Premium
48937,2022-05-15,61,2022-07-15,,Free,4,Premium
87217,2022-03-12,61,2022-05-12,Yearly,Standard,5,Standard
33754,2022-04-20,29,2022-05-19,,Free,4,Free
77409,2022-09-28,513,2024-02-23,Yearly,Premium,4,Premium
62971,2022-12-12,46,2023-01-27,Yearly,Premium,1,Premium
83655,2022-07-30,423,2023-09-26,,Free,3,Standard
10615,2022-01-07,130,2022-05-17,,Free,4,Free
83763,2022-10-30,57,2022-12-26,,Free,4,Free
53931,2022-12-30,0,2022-12-30,,Free,4,Free
24691,2022-08-18,27,2022-09-14,,Free,4,Premium
31717,2022-01-12,223,2022-08-23,Yearly,Premium,1,Premium
95155,2022-08-06,715,2024-07-21,,Free,5,Free
66946,2022-05-28,438,2023-08-09,,Free,4,Free
58121,2022-04-10,140,2022-08-28,,Free,5,Free
51219,2022-01-22,333,2022-12-21,Yearly,Standard,5,Standard
54347,2022-05-29,0,2022-05-29,Monthly,Premium,5,Free
82534,2022-12-08,33,2023-01-10,,Free,2,Free
42609,2022-12-16,77,2023-03-03,,Free,2,Premium
75165,2022-04-11,640,2024-01-11,Yearly,Standard,1,Free
86106,2022-02-04,461,2023-05-11,,Free,4,Free
