country,product_category,brand,year_of_manufacture,product_age,repair_status,year_repaired
deu,tv and gaming-related accessories,sommer,,,unknown,2019
deu,printer/scanner,unknown,,,repairable,2019
deu,portable radio,unknown,,,repairable,2019
deu,kettle,russell hobbs,2015.0,4.0,fixed,2019
deu,kettle,unknown,2017.0,2.0,end of life,2019
deu,toaster,russell hobbs,2013.0,6.0,fixed,2019
deu,tv and gaming-related accessories,medion,2011.0,8.0,end of life,2019
deu,power tool,b1,2012.0,7.0,fixed,2019
deu,vacuum,unknown,,,fixed,2019
deu,mobile,apple,2016.0,3.0,fixed,2019
deu,hi-fi separates,tesla,1974.0,45.0,unknown,2019
deu,coffee maker,saeco,,,end of life,2019
deu,large home electrical,aeg,1999.0,20.0,repairable,2019
deu,food processor,unknown,2017.0,2.0,repairable,2019
deu,small home electrical,unknown,,,fixed,2019
deu,power tool,b1,2012.0,7.0,end of life,2019
deu,coffee maker,philips,,,unknown,2019
deu,hi-fi separates,dual,,,repairable,2019
deu,headphones,sony,2016.0,3.0,fixed,2019
deu,food processor,unknown,,,unknown,2019
deu,hi-fi integrated,marantz,,,repairable,2019
deu,food processor,aka,,,unknown,2019
deu,headphones,marshall,2016.0,3.0,fixed,2019
deu,mobile,xiaomi,2017.0,2.0,fixed,2019
deu,sewing machine,privileg,1989.0,30.0,fixed,2019
deu,kettle,unknown,2013.0,6.0,fixed,2019
deu,laptop,unknown,,,fixed,2019
deu,small kitchen item,unknown,,,fixed,2019
deu,food processor,unknown,,,fixed,2019
deu,toaster,russell hobbs,2012.0,7.0,fixed,2019
deu,toaster,rowenta,,,end of life,2019
deu,food processor,wmf,,,fixed,2019
deu,pc accessory,unknown,2007.0,12.0,unknown,2019
deu,sewing machine,gritzner,,,fixed,2019
deu,decorative or safety lights,unknown,,,fixed,2019
deu,watch/clock,unknown,,,end of life,2019
deu,lamp,unknown,,,fixed,2019
deu,laptop,unknown,,,fixed,2019
deu,coffee maker,unknown,,,fixed,2019
deu,hi-fi integrated,avira,,,fixed,2019
deu,desktop computer,unknown,,,fixed,2019
deu,laptop,unknown,,,fixed,2019
deu,hi-fi separates,unknown,,,fixed,2019
deu,tv and gaming-related accessories,unknown,,,repairable,2019
deu,portable radio,unknown,,,repairable,2019
deu,toaster,unknown,,,repairable,2019
deu,laptop,unknown,,,fixed,2019
deu,small home electrical,unknown,,,repairable,2019
deu,coffee maker,nescafé,,,fixed,2019
deu,laptop,samsung,,,fixed,2019
deu,coffee maker,russell hobbs,,,fixed,2019
deu,kettle,bosch,,,fixed,2019
deu,hi-fi separates,swissonic,,,repairable,2019
deu,coffee maker,senseo®,,,unknown,2019
deu,small home electrical,unknown,,,fixed,2019
deu,small home electrical,unknown,,,fixed,2019
deu,decorative or safety lights,unknown,,,unknown,2019
deu,digital compact camera,pentacon,,,fixed,2019
deu,laptop,medion,,,fixed,2019
deu,coffee maker,unknown,,,end of life,2019
deu,kettle,unknown,,,end of life,2019
deu,small kitchen item,unknown,,,fixed,2019
deu,coffee maker,unknown,,,fixed,2019
deu,power tool,unknown,,,fixed,2019
deu,watch/clock,unknown,,,end of life,2019
deu,handheld entertainment device,unknown,,,repairable,2019
deu,lamp,unknown,,,fixed,2019
deu,vacuum,unknown,,,repairable,2019
deu,power tool,unknown,,,end of life,2019
deu,portable radio,unknown,,,end of life,2019
deu,lamp,unknown,,,repairable,2019
deu,portable radio,unknown,,,fixed,2019
deu,printer/scanner,unknown,,,fixed,2019
deu,kettle,unknown,,,end of life,2019
deu,handheld entertainment device,unknown,,,fixed,2019
deu,food processor,unknown,,,fixed,2019
deu,mobile,unknown,,,unknown,2019
deu,coffee maker,unknown,,,fixed,2019
deu,toaster,unknown,,,unknown,2019
deu,mobile,unknown,,,fixed,2019
deu,mobile,unknown,,,fixed,2019
deu,small home electrical,unknown,,,end of life,2019
deu,hi-fi separates,unknown,,,end of life,2019
deu,lamp,unknown,,,fixed,2019
deu,hi-fi separates,unknown,,,fixed,2019
deu,printer/scanner,unknown,,,unknown,2019
deu,handheld entertainment device,unknown,,,fixed,2019
deu,toy,unknown,,,unknown,2019
deu,small home electrical,unknown,,,fixed,2019
deu,hi-fi integrated,unknown,,,repairable,2019
deu,sewing machine,unknown,,,unknown,2019
deu,coffee maker,unknown,,,fixed,2019
deu,coffee maker,unknown,,,unknown,2019
deu,vacuum,unknown,,,fixed,2019
deu,flat screen,unknown,,,unknown,2019
deu,handheld entertainment device,unknown,,,end of life,2019
deu,large home electrical,unknown,,,end of life,2019
deu,vacuum,sebo,,,fixed,2019
deu,lamp,unknown,,,fixed,2019
deu,mobile,unknown,,,fixed,2019
deu,printer/scanner,unknown,,,repairable,2019
deu,lamp,unknown,,,unknown,2019
deu,vacuum,unknown,,,fixed,2019
deu,laptop,unknown,,,fixed,2019
deu,food processor,unknown,,,fixed,2019
deu,power tool,metabo,,,fixed,2019
deu,food processor,braun,,,fixed,2019
deu,handheld entertainment device,grundig,,,fixed,2019
deu,watch/clock,unknown,,,fixed,2019
deu,handheld entertainment device,unknown,,,end of life,2019
deu,pc accessory,unknown,,,fixed,2019
deu,small kitchen item,unknown,,,end of life,2019
deu,printer/scanner,unknown,,,fixed,2019
deu,hi-fi integrated,unknown,2011.0,8.0,fixed,2019
deu,battery/charger/adapter,apple,,,end of life,2019
deu,lamp,unknown,,,fixed,2019
deu,pc accessory,gembrid,,,fixed,2019
deu,watch/clock,unknown,,,fixed,2019
deu,digital compact camera,samsung,,,repairable,2019
deu,toaster,unknown,2015.0,4.0,fixed,2019
deu,vacuum,unknown,,,unknown,2019
deu,coffee maker,unknown,,,fixed,2019
deu,coffee maker,unknown,,,end of life,2019
deu,laptop,lenovo,,,fixed,2019
deu,hi-fi separates,unknown,,,repairable,2019
deu,small home electrical,unknown,,,repairable,2019
deu,power tool,parkside,2016.0,3.0,fixed,2019
deu,tv and gaming-related accessories,unknown,,,repairable,2019
deu,digital compact camera,minolta,2004.0,15.0,end of life,2019
deu,food processor,seg,1999.0,20.0,fixed,2019
deu,large home electrical,carrier,,,repairable,2019
deu,portable radio,roberts,,,fixed,2019
deu,food processor,unknown,,,repairable,2019
deu,flat screen,lg electronics,,,fixed,2019
deu,small home electrical,unknown,,,fixed,2019
deu,battery/charger/adapter,unknown,,,unknown,2019
deu,lamp,unknown,,,fixed,2019
deu,printer/scanner,unknown,,,repairable,2019
deu,laptop,unknown,,,fixed,2019
deu,flat screen,unknown,,,unknown,2019
deu,lamp,unknown,,,fixed,2019
deu,portable radio,hitachi,1994.0,25.0,fixed,2019
deu,lamp,unknown,2013.0,6.0,repairable,2019
deu,mobile,sony,,,unknown,2019
deu,kettle,cloer,2012.0,7.0,fixed,2019
deu,pc accessory,unknown,2017.0,2.0,fixed,2019
deu,small home electrical,unknown,2016.0,3.0,fixed,2019
deu,food processor,unknown,,,repairable,2019
deu,headphones,unknown,,,fixed,2019
deu,tablet,unknown,,,repairable,2019
deu,lamp,unknown,1959.0,60.0,fixed,2019
deu,power tool,unknown,2017.0,2.0,fixed,2019
deu,flat screen,dell,,,fixed,2019
deu,food processor,aeg,,,fixed,2019
deu,mobile,apple,,,repairable,2019
deu,mobile,apple,,,fixed,2019
deu,power tool,unknown,,,fixed,2019
deu,sewing machine,unknown,,,fixed,2019
deu,paper shredder,medion,2018.0,1.0,fixed,2019
deu,vacuum,vorwerk,,,end of life,2019
deu,food processor,moulinex,1989.0,30.0,end of life,2019
deu,food processor,krups,1974.0,45.0,fixed,2019
deu,tv and gaming-related accessories,easy home (aldi),,,fixed,2019
deu,iron,medion,2016.0,3.0,fixed,2019
deu,decorative or safety lights,unknown,2017.0,2.0,fixed,2019
deu,vacuum,quigg,,,repairable,2019
deu,lamp,unknown,,,fixed,2019
deu,sewing machine,unknown,,,fixed,2019
deu,flat screen,silvercrest,2015.0,4.0,end of life,2019
deu,printer/scanner,hp,,,unknown,2019
deu,vacuum,eio,,,unknown,2019
deu,vacuum,unknown,,,unknown,2019
deu,laptop,acer,,,fixed,2019
deu,laptop,unknown,2009.0,10.0,fixed,2019
deu,decorative or safety lights,unknown,,,fixed,2019
deu,hi-fi separates,unknown,,,fixed,2019
deu,laptop,compaq,,,unknown,2019
deu,vacuum,unknown,,,fixed,2018
deu,hi-fi separates,unknown,,,fixed,2018
deu,toy,unknown,1969.0,50.0,fixed,2019
deu,hi-fi separates,sony,,,fixed,2019
deu,misc,kärcher,2004.0,15.0,unknown,2019
deu,lamp,unknown,1969.0,50.0,fixed,2019
deu,hi-fi separates,unknown,,,unknown,2019
deu,small home electrical,unknown,2004.0,15.0,fixed,2019
deu,toy,unknown,2014.0,5.0,end of life,2019
deu,coffee maker,rowenta,2014.0,5.0,fixed,2019
deu,food processor,esge,2015.0,4.0,fixed,2019
deu,tv and gaming-related accessories,unknown,2014.0,5.0,end of life,2019
deu,vacuum,aeg,2016.0,3.0,unknown,2019
deu,small kitchen item,rowenta,1999.0,20.0,unknown,2019
deu,small kitchen item,severin,1989.0,30.0,unknown,2019
deu,headphones,razer,2018.0,1.0,fixed,2019
deu,food processor,philips,,,unknown,2019
deu,sewing machine,pfaff,,,fixed,2019
deu,hi-fi integrated,kärcher,,,end of life,2019
deu,hi-fi separates,philips,,,repairable,2019
deu,musical instrument,unknown,,,fixed,2019
deu,small home electrical,unknown,2009.0,10.0,fixed,2019
deu,large home electrical,panasonic,2007.0,12.0,fixed,2019
deu,toy,denver,2017.0,2.0,unknown,2019
deu,large home electrical,unknown,2004.0,15.0,unknown,2019
deu,sewing machine,privileg,1989.0,30.0,fixed,2019
deu,dslr/video camera,sony,1994.0,25.0,unknown,2019
deu,portable radio,philips,,,unknown,2019
deu,coffee maker,senseo®,2004.0,15.0,fixed,2019
deu,coffee maker,unknown,,,fixed,2019
deu,hair dryer,unknown,,,fixed,2019
deu,handheld entertainment device,unknown,,,end of life,2019
deu,hi-fi integrated,unknown,,,unknown,2019
deu,tv and gaming-related accessories,unknown,,,repairable,2019
deu,hair dryer,unknown,,,fixed,2019
deu,iron,unknown,,,fixed,2019
deu,handheld entertainment device,unknown,,,fixed,2019
deu,mobile,unknown,,,fixed,2019
deu,hi-fi integrated,unknown,,,unknown,2019
deu,laptop,unknown,,,unknown,2019
deu,power tool,unknown,,,unknown,2019
deu,tv and gaming-related accessories,unknown,,,fixed,2019
deu,handheld entertainment device,unknown,,,repairable,2019
deu,hi-fi separates,sony,,,repairable,2019
deu,small home electrical,unknown,,,fixed,2019
deu,mobile,unknown,,,unknown,2019
deu,power tool,unknown,,,fixed,2019
deu,food processor,unknown,,,unknown,2019
deu,sewing machine,singer,,,fixed,2019
deu,toy,unknown,,,fixed,2019
deu,hi-fi separates,unknown,,,fixed,2019
deu,food processor,unknown,,,fixed,2019
deu,food processor,unknown,,,fixed,2019
deu,coffee maker,unknown,,,fixed,2019
deu,decorative or safety lights,unknown,,,fixed,2019
deu,vacuum,unknown,,,fixed,2019
deu,aircon/dehumidifier,unknown,,,end of life,2018
deu,flat screen,samsung,,,unknown,2018
deu,power tool,hilti,,,fixed,2018
deu,decorative or safety lights,unknown,,,fixed,2018
deu,mobile,unknown,,,unknown,2018
deu,coffee maker,unknown,,,fixed,2018
deu,lamp,unknown,,,fixed,2018
deu,vacuum,unknown,,,fixed,2018
deu,flat screen,lg electronics,,,end of life,2018
deu,hair & beauty item,philips,1999.0,19.0,unknown,2018
deu,musical instrument,unknown,,,unknown,2018
deu,portable radio,grundig,,,fixed,2018
deu,food processor,unknown,,,unknown,2018
deu,mobile,unknown,,,fixed,2018
deu,sewing machine,pfaff,,,unknown,2018
deu,large home electrical,unknown,2014.0,5.0,fixed,2019
deu,mobile,sony,2013.0,6.0,repairable,2019
deu,hi-fi separates,siemens,1969.0,50.0,repairable,2019
deu,toaster,krups,,,fixed,2019
deu,laptop,samsung,,,end of life,2019
deu,sewing machine,la germania,1949.0,70.0,fixed,2019
deu,small kitchen item,stöckli,2016.0,3.0,repairable,2019
deu,toaster,unknown,,,fixed,2019
deu,laptop,unknown,,,fixed,2019
deu,printer/scanner,unknown,,,unknown,2019
deu,iron,unknown,,,fixed,2019
deu,pc accessory,unknown,2009.0,10.0,fixed,2019
deu,kettle,unknown,2017.0,2.0,fixed,2019
deu,tv and gaming-related accessories,unknown,2012.0,7.0,fixed,2019
deu,large home electrical,unknown,2007.0,12.0,fixed,2019
deu,handheld entertainment device,braun,2017.0,2.0,fixed,2019
deu,dslr/video camera,orion,,,repairable,2019
deu,coffee maker,wmf,2015.0,4.0,end of life,2019
deu,vacuum,aeg,2009.0,10.0,fixed,2019
deu,toaster,bosch,2004.0,15.0,fixed,2019
deu,hi-fi separates,unknown,,,repairable,2019
deu,tv and gaming-related accessories,philips,2009.0,10.0,fixed,2019
deu,vacuum,quigg,,,end of life,2019
deu,tv and gaming-related accessories,renkforce,1999.0,20.0,fixed,2019
deu,hi-fi separates,rft,,,fixed,2019
deu,handheld entertainment device,unknown,,,fixed,2019
deu,lamp,unknown,,,fixed,2019
deu,toaster,severin,2011.0,8.0,fixed,2019
deu,small home electrical,gardena,2017.0,2.0,repairable,2019
deu,battery/charger/adapter,apple,2012.0,7.0,fixed,2019
deu,laptop,lenovo,2011.0,8.0,fixed,2019
deu,decorative or safety lights,unknown,,,fixed,2019
deu,coffee maker,russell hobbs,,,repairable,2019
deu,sewing machine,fif,2009.0,10.0,fixed,2019
deu,food processor,silvercrest,,,fixed,2019
deu,mobile,huawei,,,repairable,2019
deu,portable radio,universum,,,fixed,2019
deu,power tool,einhell,,,fixed,2019
deu,hi-fi separates,technics,,,repairable,2019
deu,coffee maker,russell hobbs,,,repairable,2019
deu,hi-fi integrated,philips,,,unknown,2019
deu,power tool,hawe,,,repairable,2019
deu,watch/clock,unknown,,,fixed,2019
deu,tv and gaming-related accessories,unknown,,,fixed,2019
deu,hi-fi separates,technics,,,fixed,2019
deu,lamp,unknown,,,fixed,2019
deu,kettle,arendo,,,repairable,2019
deu,hi-fi separates,rft,,,fixed,2019
deu,laptop,macally,,,fixed,2019
deu,watch/clock,unknown,,,fixed,2019
deu,mobile,xiaomi,,,fixed,2019
deu,fan,swissbrands,,,unknown,2019
deu,food processor,grossag,,,fixed,2019
deu,hi-fi integrated,grundig,,,fixed,2019
deu,mobile,motorola,,,repairable,2019
deu,hi-fi separates,belcanto,,,fixed,2019
deu,flat screen,asus,,,fixed,2019
deu,food processor,unknown,,,fixed,2019
deu,printer/scanner,hp,,,repairable,2019
deu,hi-fi separates,unknown,,,unknown,2019
deu,misc,unknown,,,fixed,2019
deu,headphones,sennheiser,,,end of life,2019
deu,laptop,unknown,,,fixed,2019
deu,food processor,esge,,,fixed,2019
deu,tablet,lenovo,,,repairable,2019
deu,toy,unknown,1970.0,49.0,repairable,2019
deu,toy,unknown,2014.0,5.0,fixed,2019
deu,mobile,siemens,,,repairable,2019
deu,hi-fi separates,sony,,,unknown,2019
deu,portable radio,siemens,,,fixed,2019
deu,small home electrical,silvercrest,,,repairable,2019
deu,coffee maker,nescafé,,,unknown,2019
deu,tv and gaming-related accessories,panasonic,,,unknown,2019
deu,food processor,afk germany,,,repairable,2019
deu,toaster,bosch,,,end of life,2019
deu,small kitchen item,unknown,,,repairable,2019
deu,hair & beauty item,philips,,,repairable,2019
deu,hi-fi integrated,sony,,,fixed,2019
deu,coffee maker,wmf,,,fixed,2019
deu,food processor,bosch,,,fixed,2019
deu,food processor,unknown,,,unknown,2019
deu,printer/scanner,hp,,,end of life,2019
deu,mobile,apple,,,fixed,2019
deu,kettle,korona,,,fixed,2019
deu,power tool,unknown,,,fixed,2019
deu,small home electrical,unknown,,,fixed,2019
deu,decorative or safety lights,unknown,,,fixed,2019
deu,decorative or safety lights,unknown,,,fixed,2019
deu,power tool,parkside,,,fixed,2019
deu,food processor,veb elektroinstallation oberlind,1979.0,40.0,fixed,2019
deu,toaster,efbe elektrogeräte gmbh,,,fixed,2019
deu,hi-fi integrated,rft,1979.0,40.0,fixed,2019
deu,hi-fi separates,harman-kardon,,,repairable,2019
deu,laptop,compaq,,,unknown,2019
deu,hi-fi integrated,shimo,,,unknown,2019
deu,laptop,lenovo,,,fixed,2019
deu,toy,parrot,,,fixed,2019
deu,coffee maker,petra,,,fixed,2019
deu,kettle,afk germany,,,fixed,2019
deu,coffee maker,beem,,,fixed,2019
deu,sewing machine,victoria,,,fixed,2019
deu,decorative or safety lights,unknown,,,fixed,2019
deu,portable radio,denver,,,fixed,2019
deu,battery/charger/adapter,asus,,,fixed,2019
deu,toy,unknown,,,fixed,2019
deu,mobile,sony,,,fixed,2019
deu,tv and gaming-related accessories,denon,,,unknown,2019
deu,food processor,esge,,,fixed,2019
deu,toy,unknown,,,fixed,2019
deu,hi-fi separates,ideenshop,,,unknown,2019
deu,hi-fi separates,jbl,,,fixed,2019
deu,laptop,hp,,,fixed,2019
deu,decorative or safety lights,ikea,,,fixed,2019
deu,hi-fi separates,sony,,,repairable,2019
deu,printer/scanner,brother,,,fixed,2019
deu,decorative or safety lights,unknown,,,fixed,2019
deu,vacuum,khg,,,fixed,2019
deu,food processor,rommelsbacher,,,fixed,2019
deu,portable radio,panasonic,,,repairable,2019
deu,decorative or safety lights,unitec,,,fixed,2019
deu,sewing machine,naumann,,,repairable,2019
deu,hi-fi separates,aiwa,,,fixed,2019
deu,hi-fi separates,sony,,,unknown,2019
deu,small kitchen item,tefal,,,fixed,2019
deu,hi-fi separates,unknown,,,unknown,2019
deu,mobile,philips,,,fixed,2019
deu,small home electrical,top clean,,,repairable,2019
deu,hair dryer,grundig,,,fixed,2019
deu,food processor,wmf,,,repairable,2019
deu,coffee maker,siemens,,,fixed,2019
deu,hi-fi separates,playbear,,,repairable,2019
deu,handheld entertainment device,sony,,,unknown,2019
deu,hi-fi separates,teufel,,,unknown,2019
deu,printer/scanner,canon,,,end of life,2019
deu,small home electrical,rowenta,,,fixed,2019
deu,decorative or safety lights,unknown,,,end of life,2019
deu,mobile,samsung,,,fixed,2019
deu,mobile,samsung,,,fixed,2019
deu,tablet,asus,,,repairable,2019
deu,handheld entertainment device,unknown,,,fixed,2019
deu,iron,unknown,,,fixed,2019
deu,power tool,proxxon,2004.0,15.0,fixed,2019
deu,toaster,unknown,,,fixed,2019
deu,handheld entertainment device,unknown,,,repairable,2019
deu,coffee maker,unknown,,,unknown,2019
deu,laptop,unknown,,,unknown,2019
deu,handheld entertainment device,grundig,,,fixed,2019
deu,sewing machine,unknown,,,fixed,2019
deu,portable radio,unknown,,,end of life,2019
deu,tablet,unknown,,,end of life,2019
deu,lamp,unknown,,,fixed,2019
deu,hair dryer,unknown,,,repairable,2019
deu,sewing machine,pfaff,1994.0,25.0,fixed,2019
deu,hi-fi separates,jbl,,,repairable,2019
deu,portable radio,teac,,,fixed,2019
deu,lamp,tcm,,,repairable,2019
deu,lamp,unknown,2014.0,5.0,repairable,2019
deu,sewing machine,necchi,2000.0,19.0,fixed,2019
deu,sewing machine,singer,,,fixed,2019
deu,food processor,moulinex,,,fixed,2019
deu,hair dryer,clatronic,,,end of life,2019
deu,food processor,grossag,,,end of life,2019
deu,watch/clock,unknown,,,repairable,2019
deu,vacuum,kirby,2012.0,7.0,fixed,2019
deu,toy,unknown,2018.0,1.0,unknown,2019
deu,vacuum,aeg,,,fixed,2019
deu,hair dryer,unknown,,,fixed,2018
deu,lamp,unknown,,,repairable,2018
deu,vacuum,unknown,,,unknown,2018
deu,misc,unknown,,,unknown,2018
deu,handheld entertainment device,unknown,,,fixed,2018
deu,portable radio,unknown,,,unknown,2018
deu,vacuum,unknown,,,fixed,2018
deu,portable radio,unknown,,,fixed,2018
deu,large home electrical,unknown,,,fixed,2018
deu,portable radio,samsung,1989.0,29.0,unknown,2018
deu,handheld entertainment device,unknown,,,fixed,2018
deu,mobile,unknown,,,fixed,2018
deu,portable radio,saba,,,repairable,2018
deu,handheld entertainment device,philips,2007.0,11.0,repairable,2018
deu,watch/clock,unknown,,,repairable,2018
deu,toaster,unknown,,,unknown,2018
deu,watch/clock,unknown,,,unknown,2018
deu,watch/clock,unknown,,,repairable,2018
deu,kettle,unknown,,,fixed,2018
deu,watch/clock,unknown,,,unknown,2018
deu,toy,unknown,,,fixed,2018
deu,tv and gaming-related accessories,unknown,,,fixed,2018
deu,toy,unknown,,,unknown,2018
deu,lamp,unknown,,,repairable,2018
deu,lamp,unknown,2012.0,6.0,unknown,2018
deu,handheld entertainment device,unknown,,,unknown,2018
deu,toy,unknown,,,repairable,2018
deu,food processor,unknown,,,fixed,2018
deu,hair dryer,unknown,,,unknown,2018
deu,printer/scanner,unknown,,,repairable,2018
deu,laptop,unknown,,,fixed,2018
deu,laptop,unknown,,,repairable,2018
deu,laptop,unknown,,,repairable,2018
deu,mobile,unknown,,,repairable,2018
deu,mobile,unknown,,,repairable,2018
deu,sewing machine,unknown,,,fixed,2018
deu,hair dryer,unknown,,,fixed,2018
deu,musical instrument,unknown,,,repairable,2018
deu,mobile,unknown,,,fixed,2018
deu,flat screen,unknown,,,repairable,2018
deu,small home electrical,unknown,,,unknown,2018
deu,aircon/dehumidifier,unknown,,,repairable,2018
deu,hi-fi integrated,saba,1984.0,34.0,unknown,2018
deu,tv and gaming-related accessories,unknown,,,fixed,2018
deu,hi-fi integrated,unknown,,,fixed,2018
deu,power tool,tip,,,fixed,2019
deu,flat screen,philips,,,fixed,2019
deu,food processor,komet,1971.0,48.0,fixed,2019
deu,lamp,unknown,,,fixed,2019
