user_id,timestamp,ad_source,ad_version
U609622,2022-01-13 06:01:28 Thursday,Meta,B
U508154,2022-01-13 06:09:13 Thursday,Meta,B
U398975,2022-01-13 06:26:30 Thursday,Meta,A
U587926,2022-01-13 06:30:47 Thursday,Google,B
U633099,2022-01-13 06:35:44 Thursday,Google,A
U202209,2022-01-13 07:11:40 Thursday,TikTok,B
U703453,2022-01-13 09:12:08 Thursday,Twitter,A
U378519,2022-01-13 09:20:34 Thursday,Meta,B
U928450,2022-01-13 10:47:42 Thursday,Google,B
U480840,2022-01-13 11:50:46 Thursday,Google,B
U466110,2022-01-13 12:40:52 Thursday,Twitter,A
U506729,2022-01-13 12:49:10 Thursday,Meta,A
U357626,2022-01-13 12:59:17 Thursday,Meta,B
U202613,2022-01-13 14:04:42 Thursday,Meta,B
U998097,2022-01-13 14:51:59 Thursday,TikTok,A
U364912,2022-01-13 15:29:10 Thursday,TikTok,A
U311252,2022-01-13 16:56:00 Thursday,TikTok,B
U856372,2022-01-13 17:40:58 Thursday,Meta,A
U957475,2022-01-13 19:04:15 Thursday,Meta,A
U317270,2022-01-13 19:10:27 Thursday,Meta,B
U627111,2022-01-13 19:41:52 Thursday,Google,A
U717570,2022-01-13 19:58:23 Thursday,TikTok,B
U844669,2022-01-13 20:42:03 Thursday,Google,A
U196796,2022-01-13 20:48:22 Thursday,Google,B
U741141,2022-01-13 21:37:33 Thursday,TikTok,B
U169430,2022-01-13 21:47:37 Thursday,TikTok,B
U760444,2022-01-13 22:44:06 Thursday,TikTok,A
U927390,2022-01-13 23:19:07 Thursday,TikTok,B
U670434,2022-01-13 23:25:53 Thursday,Google,A
U732290,2022-01-13 23:38:55 Thursday,Google,A
U203893,2022-01-13 23:46:38 Thursday,Twitter,A
U658909,2022-01-14 00:01:17 Friday,TikTok,B
U432470,2022-01-14 00:13:14 Friday,TikTok,A
U616242,2022-01-14 00:21:31 Friday,Google,B
U224848,2022-01-14 00:27:38 Friday,Meta,B
U459103,2022-01-14 01:08:54 Friday,Google,A
U197443,2022-01-14 01:36:05 Friday,TikTok,B
U669845,2022-01-14 03:04:26 Friday,Meta,B
U885647,2022-01-14 03:21:34 Friday,TikTok,A
U501611,2022-01-14 03:27:17 Friday,Meta,A
U713576,2022-01-14 03:37:21 Friday,TikTok,A
U395029,2022-01-14 03:41:00 Friday,Meta,B
U238339,2022-01-14 04:59:54 Friday,Google,B
U196251,2022-01-14 05:10:38 Friday,Google,A
U288740,2022-01-14 05:16:45 Friday,TikTok,B
U912060,2022-01-14 05:32:18 Friday,Meta,A
U877853,2022-01-14 05:59:37 Friday,Meta,B
U592908,2022-01-14 06:09:02 Friday,TikTok,B
U217645,2022-01-14 06:34:55 Friday,Meta,A
U524262,2022-01-14 06:55:17 Friday,Twitter,B
U405965,2022-01-14 07:02:16 Friday,Google,A
U368205,2022-01-14 07:11:18 Friday,Google,A
U693267,2022-01-14 07:21:30 Friday,Google,B
U411085,2022-01-14 08:41:42 Friday,TikTok,A
U661227,2022-01-14 08:52:18 Friday,Twitter,B
U448586,2022-01-14 09:20:33 Friday,Twitter,B
U287930,2022-01-14 09:24:34 Friday,Twitter,B
U982877,2022-01-14 10:46:56 Friday,Google,A
U981010,2022-01-14 10:55:07 Friday,TikTok,B
U683047,2022-01-14 12:05:34 Friday,Google,B
U128736,2022-01-14 12:15:08 Friday,TikTok,A
U968870,2022-01-14 12:42:29 Friday,Twitter,B
U150182,2022-01-14 12:58:32 Friday,Meta,A
U168144,2022-01-14 13:12:43 Friday,TikTok,A
U179117,2022-01-14 13:51:23 Friday,Twitter,A
U404082,2022-01-14 16:46:16 Friday,Twitter,B
U779313,2022-01-14 17:16:38 Friday,TikTok,B
U917711,2022-01-14 17:17:59 Friday,Google,A
U421429,2022-01-14 17:41:26 Friday,Meta,A
U379869,2022-01-14 18:17:39 Friday,Twitter,A
U545137,2022-01-14 18:35:28 Friday,TikTok,A
U743908,2022-01-14 19:00:15 Friday,Meta,A
U171056,2022-01-14 19:32:23 Friday,TikTok,B
U211966,2022-01-14 20:19:59 Friday,Meta,A
U735899,2022-01-14 20:49:44 Friday,TikTok,B
U994851,2022-01-14 20:52:29 Friday,Google,B
U925670,2022-01-14 20:58:50 Friday,Twitter,B
U742473,2022-01-14 21:41:09 Friday,Meta,A
U192035,2022-01-14 22:59:36 Friday,TikTok,A
U832034,2022-01-14 23:08:12 Friday,Google,A
U679065,2022-01-14 23:10:50 Friday,Google,B
U676035,2022-01-14 23:22:37 Friday,Twitter,B
U111657,2022-01-14 23:27:50 Friday,Google,A
U546176,2022-01-14 23:43:42 Friday,Meta,B
U371607,2022-01-14 23:47:28 Friday,TikTok,A
U237646,2022-01-15 01:30:52 Saturday,Google,B
U782037,2022-01-15 01:50:54 Saturday,Meta,A
U177520,2022-01-15 02:13:10 Saturday,Google,A
U364552,2022-01-15 02:47:42 Saturday,Google,B
U772153,2022-01-15 05:20:04 Saturday,Meta,A
U830827,2022-01-15 05:43:05 Saturday,Google,A
U683497,2022-01-15 06:25:22 Saturday,Meta,A
U795199,2022-01-15 07:31:40 Saturday,Google,B
U341231,2022-01-15 07:37:43 Saturday,Meta,B
U957315,2022-01-15 08:02:44 Saturday,Google,B
U885680,2022-01-15 08:07:15 Saturday,Meta,B
U277777,2022-01-15 08:33:21 Saturday,Meta,B
U706219,2022-01-15 09:00:13 Saturday,Meta,B
U836481,2022-01-15 09:08:11 Saturday,Google,A
U583279,2022-01-15 09:18:31 Saturday,Google,A
U303008,2022-01-15 09:37:32 Saturday,Meta,B
U782339,2022-01-15 10:19:42 Saturday,Google,A
U335422,2022-01-15 10:33:01 Saturday,Google,B
U287954,2022-01-15 10:39:51 Saturday,TikTok,B
U250471,2022-01-15 10:41:22 Saturday,Google,B
U866151,2022-01-15 12:49:12 Saturday,Google,A
U584251,2022-01-15 13:47:04 Saturday,TikTok,A
U763669,2022-01-15 13:48:49 Saturday,Twitter,A
U691027,2022-01-15 15:22:16 Saturday,Google,B
U953841,2022-01-15 15:40:22 Saturday,Google,A
U490000,2022-01-15 15:45:47 Saturday,Google,B
U979024,2022-01-15 16:19:35 Saturday,Meta,B
U556978,2022-01-15 16:44:58 Saturday,Meta,A
U348779,2022-01-15 17:01:37 Saturday,Google,A
U353210,2022-01-15 17:05:52 Saturday,Google,A
U494002,2022-01-15 17:32:51 Saturday,Google,B
U188401,2022-01-15 17:44:07 Saturday,TikTok,B
U893664,2022-01-15 18:41:27 Saturday,TikTok,A
U678212,2022-01-15 18:46:38 Saturday,Google,A
U609145,2022-01-15 18:46:57 Saturday,Google,A
U762166,2022-01-15 19:25:19 Saturday,Google,B
U946755,2022-01-15 20:11:51 Saturday,Google,B
U578286,2022-01-15 20:39:49 Saturday,Meta,A
U133836,2022-01-15 21:30:21 Saturday,Google,B
U376785,2022-01-15 22:10:20 Saturday,TikTok,A
U121331,2022-01-15 23:42:18 Saturday,Meta,B
U320011,2022-01-15 23:48:01 Saturday,Google,A
U463624,2022-01-16 00:15:56 Sunday,TikTok,B
U688599,2022-01-16 00:23:46 Sunday,Meta,B
U152978,2022-01-16 01:11:11 Sunday,Meta,A
U786210,2022-01-16 02:56:22 Sunday,TikTok,B
U741887,2022-01-16 03:08:48 Sunday,Twitter,A
U819373,2022-01-16 03:10:01 Sunday,Google,A
U135423,2022-01-16 04:13:03 Sunday,Google,A
U202823,2022-01-16 04:38:25 Sunday,Meta,B
U240696,2022-01-16 04:42:39 Sunday,Google,B
U660095,2022-01-16 05:54:31 Sunday,TikTok,B
U392800,2022-01-16 05:59:41 Sunday,TikTok,B
U908196,2022-01-16 06:00:31 Sunday,Google,B
U784738,2022-01-16 06:27:33 Sunday,Google,A
U470984,2022-01-16 06:33:49 Sunday,TikTok,B
U444985,2022-01-16 06:42:48 Sunday,Twitter,B
U923953,2022-01-16 07:43:28 Sunday,TikTok,B
U676700,2022-01-16 08:55:41 Sunday,Meta,B
U223806,2022-01-16 09:57:40 Sunday,Google,B
U304659,2022-01-16 10:03:52 Sunday,Meta,B
U665188,2022-01-16 10:19:02 Sunday,Google,B
U476238,2022-01-16 10:39:24 Sunday,Meta,A
U219875,2022-01-16 10:59:28 Sunday,Google,B
U641749,2022-01-16 11:25:25 Sunday,Google,A
U223501,2022-01-16 12:47:26 Sunday,TikTok,B
U700574,2022-01-16 13:26:45 Sunday,Google,A
U713382,2022-01-16 14:03:15 Sunday,Meta,A
U967700,2022-01-16 14:05:24 Sunday,Meta,B
U605904,2022-01-16 14:46:01 Sunday,Google,B
U359737,2022-01-16 14:46:37 Sunday,TikTok,A
U250833,2022-01-16 15:07:12 Sunday,Twitter,A
U567217,2022-01-16 15:11:13 Sunday,Meta,B
U326218,2022-01-16 16:41:39 Sunday,TikTok,B
U526246,2022-01-16 18:39:07 Sunday,Meta,A
U875442,2022-01-16 18:43:40 Sunday,Google,A
U428870,2022-01-16 18:58:13 Sunday,Google,A
U953396,2022-01-16 19:16:45 Sunday,Google,B
U339042,2022-01-16 19:56:28 Sunday,Meta,A
U804020,2022-01-16 20:22:52 Sunday,TikTok,A
U708270,2022-01-16 20:28:25 Sunday,Meta,B
U725608,2022-01-16 20:38:06 Sunday,Twitter,B
U927612,2022-01-16 20:48:23 Sunday,Twitter,A
U293905,2022-01-16 21:37:03 Sunday,Google,A
U641755,2022-01-16 21:43:30 Sunday,TikTok,B
U425406,2022-01-16 22:13:45 Sunday,TikTok,A
U488328,2022-01-16 22:23:35 Sunday,Meta,B
U218195,2022-01-16 23:02:24 Sunday,Google,B
U385236,2022-01-17 00:10:53 Monday,TikTok,A
U997669,2022-01-17 00:52:41 Monday,TikTok,A
U656891,2022-01-17 01:02:37 Monday,Twitter,A
U487339,2022-01-17 01:04:43 Monday,Google,A
U254218,2022-01-17 01:08:25 Monday,TikTok,A
U849797,2022-01-17 01:37:10 Monday,Google,B
U185341,2022-01-17 03:27:53 Monday,TikTok,A
U962644,2022-01-17 04:10:31 Monday,Google,A
U294586,2022-01-17 04:23:31 Monday,TikTok,A
U955126,2022-01-17 04:54:56 Monday,TikTok,B
U671447,2022-01-17 06:42:14 Monday,Meta,B
U976499,2022-01-17 07:16:00 Monday,TikTok,B
U780110,2022-01-17 07:44:08 Monday,Meta,B
U998355,2022-01-17 08:08:47 Monday,Google,A
U999233,2022-01-17 08:14:50 Monday,TikTok,A
U244437,2022-01-17 08:23:59 Monday,TikTok,B
U612030,2022-01-17 08:33:56 Monday,Google,A
U107461,2022-01-17 08:58:46 Monday,Meta,B
U522403,2022-01-17 09:18:12 Monday,Google,A
U126788,2022-01-17 09:45:04 Monday,Twitter,A
U695091,2022-01-17 10:04:22 Monday,Meta,B
U934825,2022-01-17 10:23:18 Monday,TikTok,B
U323031,2022-01-17 10:43:01 Monday,TikTok,A
U724674,2022-01-17 10:44:47 Monday,Meta,A
U544968,2022-01-17 12:15:43 Monday,TikTok,A
U431934,2022-01-17 12:59:02 Monday,TikTok,B
U829490,2022-01-17 13:09:35 Monday,Google,B
U598650,2022-01-17 14:03:36 Monday,Google,B
U396191,2022-01-17 14:29:33 Monday,TikTok,A
U612964,2022-01-17 14:48:24 Monday,TikTok,A
U860825,2022-01-17 16:32:58 Monday,Meta,B
U247757,2022-01-17 20:34:52 Monday,Twitter,A
U634229,2022-01-17 20:35:02 Monday,Meta,B
U567418,2022-01-17 21:03:00 Monday,Twitter,B
U778147,2022-01-17 21:11:09 Monday,Twitter,A
U828615,2022-01-17 21:28:44 Monday,TikTok,B
U793481,2022-01-17 21:29:26 Monday,TikTok,B
U776972,2022-01-17 21:35:01 Monday,Twitter,B
U199691,2022-01-17 21:43:05 Monday,Meta,A
U792455,2022-01-17 22:11:32 Monday,TikTok,A
U590296,2022-01-17 22:42:00 Monday,Google,A
U544282,2022-01-18 00:45:42 Tuesday,Meta,A
U214561,2022-01-18 02:01:48 Tuesday,Meta,B
U441295,2022-01-18 02:36:49 Tuesday,TikTok,A
U437466,2022-01-18 02:48:05 Tuesday,Meta,A
U983702,2022-01-18 04:40:21 Tuesday,Google,B
U849092,2022-01-18 05:20:40 Tuesday,TikTok,B
U176400,2022-01-18 05:39:40 Tuesday,Google,A
U699051,2022-01-18 05:51:37 Tuesday,TikTok,B
U624759,2022-01-18 06:35:51 Tuesday,Google,B
U649695,2022-01-18 06:41:15 Tuesday,Google,B
U486846,2022-01-18 06:55:10 Tuesday,Google,B
U892876,2022-01-18 07:11:32 Tuesday,Meta,B
U542365,2022-01-18 08:02:27 Tuesday,Meta,B
U491683,2022-01-18 08:11:55 Tuesday,Google,A
U627546,2022-01-18 09:02:09 Tuesday,Meta,A
U858168,2022-01-18 09:13:41 Tuesday,Twitter,A
U107965,2022-01-18 09:13:45 Tuesday,Meta,A
U357124,2022-01-18 10:30:26 Tuesday,Meta,A
U469796,2022-01-18 11:05:06 Tuesday,Google,B
U496588,2022-01-18 11:08:19 Tuesday,Google,A
U772664,2022-01-18 11:53:58 Tuesday,Meta,A
U612016,2022-01-18 12:07:30 Tuesday,Meta,A
U177765,2022-01-18 12:52:15 Tuesday,Meta,B
U413330,2022-01-18 13:06:59 Tuesday,Meta,A
U632803,2022-01-18 13:09:33 Tuesday,Meta,B
U417949,2022-01-18 13:20:30 Tuesday,TikTok,B
U899890,2022-01-18 13:36:43 Tuesday,TikTok,A
U110932,2022-01-18 14:03:26 Tuesday,TikTok,A
U796291,2022-01-18 14:33:49 Tuesday,Twitter,B
U332743,2022-01-18 14:53:18 Tuesday,Twitter,B
U659400,2022-01-18 15:10:00 Tuesday,TikTok,B
U333519,2022-01-18 15:44:07 Tuesday,Google,A
U609212,2022-01-18 16:24:51 Tuesday,Google,A
U610028,2022-01-18 17:30:30 Tuesday,Meta,A
U424432,2022-01-18 19:22:36 Tuesday,TikTok,B
U908759,2022-01-18 19:31:09 Tuesday,Google,A
U877804,2022-01-18 19:36:08 Tuesday,Meta,A
U364085,2022-01-18 20:46:50 Tuesday,Google,A
U102169,2022-01-18 20:53:18 Tuesday,Meta,B
U671214,2022-01-18 21:25:23 Tuesday,Meta,A
U239617,2022-01-18 21:26:35 Tuesday,TikTok,B
U860355,2022-01-18 21:46:28 Tuesday,Meta,B
U239859,2022-01-18 22:03:49 Tuesday,Google,B
U537263,2022-01-18 22:32:45 Tuesday,Twitter,B
U638025,2022-01-18 22:53:04 Tuesday,Meta,B
U553739,2022-01-18 23:52:07 Tuesday,Meta,A
U199209,2022-01-18 23:56:06 Tuesday,Meta,A
U196622,2022-01-19 00:25:28 Wednesday,Google,A
U624314,2022-01-19 00:36:03 Wednesday,Meta,A
U787855,2022-01-19 00:39:33 Wednesday,TikTok,B
U539655,2022-01-19 00:43:42 Wednesday,Meta,B
U891333,2022-01-19 01:43:33 Wednesday,Meta,B
U595667,2022-01-19 02:17:47 Wednesday,TikTok,A
U246742,2022-01-19 02:29:58 Wednesday,Meta,B
U552217,2022-01-19 02:54:33 Wednesday,Google,B
U671558,2022-01-19 03:07:14 Wednesday,Meta,A
U302528,2022-01-19 03:15:39 Wednesday,Twitter,A
U172586,2022-01-19 05:03:52 Wednesday,Google,A
U257359,2022-01-19 05:14:06 Wednesday,Meta,A
U196895,2022-01-19 05:20:33 Wednesday,TikTok,B
U436397,2022-01-19 05:49:18 Wednesday,Twitter,B
U993296,2022-01-19 06:56:16 Wednesday,Meta,B
U562914,2022-01-19 07:22:06 Wednesday,Meta,B
U768394,2022-01-19 07:34:52 Wednesday,TikTok,A
U332329,2022-01-19 09:26:27 Wednesday,TikTok,A
U998265,2022-01-19 09:50:39 Wednesday,Google,A
U796275,2022-01-19 10:35:27 Wednesday,Meta,B
U151107,2022-01-19 11:18:49 Wednesday,Google,A
U245498,2022-01-19 11:55:23 Wednesday,Google,A
U145997,2022-01-19 13:15:41 Wednesday,Twitter,B
U638972,2022-01-19 14:10:43 Wednesday,Google,B
U898245,2022-01-19 14:11:38 Wednesday,Meta,A
U277687,2022-01-19 14:20:59 Wednesday,Meta,B
U541706,2022-01-19 14:53:02 Wednesday,TikTok,B
U541839,2022-01-19 15:15:10 Wednesday,TikTok,A
U501334,2022-01-19 15:41:57 Wednesday,Google,B
U261533,2022-01-19 16:01:07 Wednesday,Google,B
U326085,2022-01-19 16:14:26 Wednesday,Google,B
U168127,2022-01-19 16:20:32 Wednesday,TikTok,B
U837827,2022-01-19 17:04:00 Wednesday,Twitter,B
U828130,2022-01-19 17:12:27 Wednesday,Meta,B
U344411,2022-01-19 18:19:49 Wednesday,Meta,B
U900574,2022-01-19 20:15:07 Wednesday,Google,B
U103319,2022-01-19 20:48:43 Wednesday,Google,B
U300199,2022-01-19 21:17:49 Wednesday,Google,A
U219675,2022-01-19 22:04:33 Wednesday,Meta,A
U635546,2022-01-20 00:20:53 Thursday,TikTok,A
U632550,2022-01-20 01:01:05 Thursday,Meta,B
U952085,2022-01-20 01:09:29 Thursday,Google,B
U247204,2022-01-20 01:32:17 Thursday,Meta,A
U760857,2022-01-20 01:42:32 Thursday,Google,A
U848359,2022-01-20 02:32:31 Thursday,Meta,B
U187358,2022-01-20 02:34:48 Thursday,TikTok,A
U243231,2022-01-20 03:48:41 Thursday,Google,A
U251165,2022-01-20 04:18:29 Thursday,TikTok,B
U682064,2022-01-20 04:32:32 Thursday,TikTok,A
U124631,2022-01-20 05:15:29 Thursday,Meta,A
U257464,2022-01-20 05:29:25 Thursday,Meta,A
U860911,2022-01-20 05:36:07 Thursday,Google,A
U505982,2022-01-20 05:59:07 Thursday,TikTok,B
U204851,2022-01-20 06:00:25 Thursday,Meta,A
U164666,2022-01-20 06:19:26 Thursday,Meta,A
U165638,2022-01-20 06:35:22 Thursday,Google,A
U583520,2022-01-20 07:24:19 Thursday,Google,B
U809183,2022-01-20 07:35:31 Thursday,Meta,A
U634206,2022-01-20 07:49:02 Thursday,Meta,A
U775414,2022-01-20 07:50:08 Thursday,Meta,A
U224676,2022-01-20 07:57:13 Thursday,Google,B
U761938,2022-01-20 08:50:53 Thursday,Meta,A
U550657,2022-01-20 09:01:26 Thursday,Meta,B
U653816,2022-01-20 11:13:59 Thursday,Google,A
U486456,2022-01-20 11:16:44 Thursday,TikTok,A
U189409,2022-01-20 11:28:30 Thursday,Google,A
U156394,2022-01-20 12:33:08 Thursday,Google,A
U388656,2022-01-20 13:02:28 Thursday,TikTok,B
U240627,2022-01-20 13:39:34 Thursday,TikTok,B
U986466,2022-01-20 15:03:09 Thursday,Google,A
U494461,2022-01-20 15:25:28 Thursday,TikTok,B
U777086,2022-01-20 15:37:58 Thursday,Google,B
U606774,2022-01-20 16:52:08 Thursday,Meta,A
U908563,2022-01-20 17:31:20 Thursday,TikTok,A
U449187,2022-01-20 20:30:15 Thursday,Meta,B
U753356,2022-01-20 20:37:56 Thursday,Twitter,A
U602731,2022-01-20 21:18:19 Thursday,Meta,B
U588593,2022-01-20 22:52:22 Thursday,Meta,B
U694284,2022-01-20 23:11:38 Thursday,Google,A
U625498,2022-01-20 23:55:30 Thursday,Google,A
U568273,2022-01-21 01:12:35 Friday,Twitter,B
U581428,2022-01-21 01:35:24 Friday,Meta,A
U905407,2022-01-21 01:36:44 Friday,TikTok,B
U355352,2022-01-21 01:53:41 Friday,Meta,A
U444924,2022-01-21 01:59:59 Friday,TikTok,A
U915830,2022-01-21 03:34:13 Friday,Meta,B
U669056,2022-01-21 03:41:21 Friday,TikTok,B
U776544,2022-01-21 03:42:38 Friday,Google,A
U152161,2022-01-21 04:15:00 Friday,Google,A
U901018,2022-01-21 04:29:44 Friday,TikTok,B
U345805,2022-01-21 05:09:37 Friday,Google,A
U115280,2022-01-21 05:28:35 Friday,TikTok,A
U834834,2022-01-21 05:43:10 Friday,Meta,A
U590099,2022-01-21 07:15:16 Friday,TikTok,A
U530856,2022-01-21 07:18:00 Friday,Twitter,A
U771419,2022-01-21 07:39:04 Friday,TikTok,A
U890685,2022-01-21 07:58:35 Friday,TikTok,B
U797399,2022-01-21 08:59:19 Friday,Meta,B
U466145,2022-01-21 09:13:40 Friday,Google,A
U843073,2022-01-21 10:15:59 Friday,Meta,B
U508781,2022-01-21 10:44:07 Friday,TikTok,B
U200317,2022-01-21 10:52:00 Friday,TikTok,A
U981936,2022-01-21 11:47:54 Friday,Meta,B
U223188,2022-01-21 12:02:38 Friday,Google,B
U507956,2022-01-21 12:47:18 Friday,Google,B
U807709,2022-01-21 14:49:28 Friday,Meta,B
U158157,2022-01-21 15:08:21 Friday,Meta,B
U878617,2022-01-21 15:14:24 Friday,Google,B
U159560,2022-01-21 15:38:26 Friday,Google,A
U992009,2022-01-21 15:42:09 Friday,Google,B
U507532,2022-01-21 16:14:51 Friday,TikTok,B
U302894,2022-01-21 16:54:41 Friday,TikTok,B
U704035,2022-01-21 17:39:26 Friday,Meta,A
U681196,2022-01-21 17:41:23 Friday,Google,B
U931522,2022-01-21 18:00:53 Friday,Twitter,B
U725293,2022-01-21 18:01:45 Friday,Meta,A
U718151,2022-01-21 19:00:28 Friday,TikTok,A
U788888,2022-01-21 19:03:58 Friday,TikTok,A
U936646,2022-01-21 19:23:21 Friday,TikTok,A
U760240,2022-01-21 19:32:53 Friday,Google,B
U765536,2022-01-21 20:33:13 Friday,Meta,B
U406657,2022-01-21 21:25:22 Friday,Meta,A
U901640,2022-01-21 21:36:05 Friday,Meta,B
U718151,2022-01-21 21:41:18 Friday,TikTok,B
U548325,2022-01-21 22:54:24 Friday,TikTok,A
U156741,2022-01-21 23:17:15 Friday,Meta,B
U879857,2022-01-22 00:15:31 Saturday,Twitter,B
U576244,2022-01-22 00:43:29 Saturday,TikTok,B
U784438,2022-01-22 02:30:48 Saturday,Meta,A
U181126,2022-01-22 03:27:44 Saturday,TikTok,A
U918769,2022-01-22 03:59:20 Saturday,Google,A
U451030,2022-01-22 04:00:53 Saturday,Google,A
U838257,2022-01-22 04:17:05 Saturday,Meta,A
U182271,2022-01-22 05:08:52 Saturday,TikTok,A
U414637,2022-01-22 05:56:11 Saturday,Google,A
U322936,2022-01-22 07:22:30 Saturday,Google,A
U335342,2022-01-22 07:55:35 Saturday,Google,B
U182261,2022-01-22 08:03:34 Saturday,Google,A
U674646,2022-01-22 10:31:09 Saturday,TikTok,A
U344027,2022-01-22 11:29:36 Saturday,Google,A
U448566,2022-01-22 12:34:35 Saturday,Google,A
U946568,2022-01-22 12:46:38 Saturday,Meta,A
U182899,2022-01-22 13:00:49 Saturday,TikTok,A
U985746,2022-01-22 13:22:29 Saturday,TikTok,B
U187551,2022-01-22 14:05:49 Saturday,TikTok,A
U660746,2022-01-22 16:48:22 Saturday,Google,A
U541719,2022-01-22 17:07:50 Saturday,Meta,A
U544183,2022-01-22 17:31:19 Saturday,Google,B
U711700,2022-01-22 17:42:44 Saturday,Google,B
U642196,2022-01-22 18:07:50 Saturday,Meta,A
U105599,2022-01-22 18:35:26 Saturday,TikTok,A
U828016,2022-01-22 19:13:46 Saturday,Google,A
U370269,2022-01-22 20:38:04 Saturday,TikTok,B
U335214,2022-01-22 21:21:04 Saturday,Meta,B
U976654,2022-01-22 21:28:26 Saturday,Google,A
U928826,2022-01-22 21:29:26 Saturday,TikTok,A
U922233,2022-01-22 22:07:00 Saturday,TikTok,A
U908603,2022-01-22 22:31:29 Saturday,TikTok,B
U960063,2022-01-22 23:15:27 Saturday,Meta,A
U714687,2022-01-22 23:25:29 Saturday,Google,B
U890654,2022-01-22 23:28:19 Saturday,Meta,A
U562381,2022-01-23 00:05:12 Sunday,Google,A
U741955,2022-01-23 00:20:00 Sunday,Meta,A
U445675,2022-01-23 02:18:27 Sunday,Meta,A
U313329,2022-01-23 02:37:52 Sunday,Google,A
U287810,2022-01-23 03:52:36 Sunday,Meta,A
U217921,2022-01-23 03:58:16 Sunday,Meta,A
U177554,2022-01-23 04:04:02 Sunday,Google,B
U959423,2022-01-23 05:32:16 Sunday,TikTok,A
U912080,2022-01-23 06:07:28 Sunday,Google,A
U631548,2022-01-23 06:10:26 Sunday,Meta,A
U499302,2022-01-23 06:33:54 Sunday,Meta,B
U389084,2022-01-23 06:43:55 Sunday,TikTok,B
U607556,2022-01-23 06:51:07 Sunday,TikTok,A
U897802,2022-01-23 09:25:45 Sunday,Meta,B
U102834,2022-01-23 10:02:24 Sunday,Google,A
U648986,2022-01-23 10:05:59 Sunday,Google,A
U762018,2022-01-23 10:47:42 Sunday,Google,B
U488981,2022-01-23 10:53:07 Sunday,TikTok,A
U528078,2022-01-23 11:08:16 Sunday,Meta,A
U981461,2022-01-23 11:09:31 Sunday,Meta,B
U854370,2022-01-23 11:24:02 Sunday,Twitter,A
U478508,2022-01-23 11:24:06 Sunday,Meta,A
U442136,2022-01-23 11:28:06 Sunday,Google,B
U349143,2022-01-23 12:47:10 Sunday,Meta,B
U636077,2022-01-23 12:52:12 Sunday,Google,B
U181441,2022-01-23 13:35:20 Sunday,TikTok,A
U368998,2022-01-23 14:38:08 Sunday,Google,B
U407368,2022-01-23 14:46:19 Sunday,Meta,B
U510363,2022-01-23 15:05:53 Sunday,Meta,A
U372002,2022-01-23 15:11:27 Sunday,Twitter,B
U848953,2022-01-23 15:28:14 Sunday,TikTok,A
U195262,2022-01-23 15:51:06 Sunday,TikTok,A
U519713,2022-01-23 16:18:54 Sunday,TikTok,B
U791278,2022-01-23 16:27:15 Sunday,TikTok,B
U715396,2022-01-23 16:50:19 Sunday,Meta,B
U256005,2022-01-23 17:03:01 Sunday,Twitter,B
U354316,2022-01-23 18:02:56 Sunday,Meta,A
U991475,2022-01-23 18:18:20 Sunday,Google,B
U146915,2022-01-23 18:30:49 Sunday,TikTok,A
U400334,2022-01-23 19:19:12 Sunday,Meta,B
U903420,2022-01-23 19:53:18 Sunday,Google,B
U109110,2022-01-23 20:18:01 Sunday,Google,A
U637335,2022-01-23 20:43:46 Sunday,TikTok,A
U253812,2022-01-23 20:45:22 Sunday,Google,A
U863023,2022-01-23 21:07:45 Sunday,TikTok,A
U902196,2022-01-23 21:34:52 Sunday,TikTok,A
U247622,2022-01-23 21:39:24 Sunday,TikTok,A
U684932,2022-01-23 23:08:17 Sunday,TikTok,B
U464690,2022-01-23 23:37:32 Sunday,Google,A
U891353,2022-01-23 23:43:28 Sunday,Google,A
U936659,2022-01-24 00:55:07 Monday,Meta,A
U517064,2022-01-24 00:56:10 Monday,Google,A
U515614,2022-01-24 01:19:49 Monday,TikTok,A
U972890,2022-01-24 02:40:34 Monday,TikTok,B
U774539,2022-01-24 02:52:29 Monday,TikTok,B
U673308,2022-01-24 03:52:54 Monday,Twitter,B
U132219,2022-01-24 05:12:40 Monday,Twitter,B
U370335,2022-01-24 05:37:39 Monday,Meta,A
U684990,2022-01-24 06:03:15 Monday,TikTok,A
U552994,2022-01-24 06:56:39 Monday,TikTok,A
U860344,2022-01-24 07:17:56 Monday,TikTok,B
U288514,2022-01-24 07:34:14 Monday,Google,B
U841985,2022-01-24 07:39:59 Monday,Meta,B
U378052,2022-01-24 08:20:04 Monday,Google,A
U922596,2022-01-24 08:27:02 Monday,Google,A
U529496,2022-01-24 10:24:00 Monday,TikTok,A
U126688,2022-01-24 10:36:10 Monday,Meta,B
U807250,2022-01-24 11:55:56 Monday,Google,B
U706061,2022-01-24 12:54:02 Monday,TikTok,A
U320783,2022-01-24 13:14:31 Monday,TikTok,B
U897367,2022-01-24 13:30:25 Monday,Google,B
U435486,2022-01-24 13:43:14 Monday,Google,B
U303098,2022-01-24 13:57:45 Monday,Google,A
U992947,2022-01-24 14:13:04 Monday,Meta,A
U924835,2022-01-24 14:16:34 Monday,Meta,A
U490110,2022-01-24 14:31:08 Monday,Google,A
U330997,2022-01-24 16:09:35 Monday,Google,B
U936899,2022-01-24 18:39:52 Monday,Google,A
U373807,2022-01-24 18:58:52 Monday,Google,A
